User_ID,Age,Skin_Type,Skin_Tone,Climate,Diet,Hormonal_Status,Budget_Level,Acne_Severity,Dryness_Severity,Pigmentation_Severity,Aging_Severity,Sensitivity_Severity,image_id,gender,match_score
9445,48,Dry,Medium,winter,Junk_Food,Teen,Medium,6.803813998,10,0,3.9,0,,,
9446,46,Oily,Deep,Dry,Junk_Food,Teen,Low,10,0,3.373849352,3.3,0,,,
9448,39,Combination,Fair,Temperate,High_Sugar,Teen,High,6.936582771,0,0,1.2,0,,,
9449,40,Oily,Medium,Dry,High_Dairy,Teen,Medium,10,0,0,1.5,0,,,
9450,22,Combination,Very_Fair,winter,Balanced,Teen,Low,3.426949678,3.484494706,0,0,0,,,
11475,26,Combination,Very_Fair,summer,High_Dairy,Stable,Low,0,0,0,0,0,,,
9453,43,Combination,Dusky,Dry,High_Sugar,Teen,High,7.440946276,0,3.277496497,2.4,0,,,
9455,49,Normal,Medium,Temperate,High_Sugar,Stable,Low,2.342388334,0,0,4.2,0,,,
9457,33,Combination,Dusky,Temperate,High_Dairy,Pregnant,Low,0,0,5.249208175,0,0,,,
9458,24,Combination,Fair,Temperate,High_Dairy,Stable,High,0,0,0,0,0,,,
9460,29,Combination,Dusky,winter,Balanced,Teen,Low,4.92446117,3.784210678,4.696901494,0,0,,,
9463,38,Oily,Dusky,Dry,Junk_Food,Pregnant,Medium,10,0,3.604725638,0.9,0,,,
9465,46,Combination,Fair,Temperate,Balanced,Stable,Medium,0,0,0,3.3,0,,,
9467,27,Combination,Deep,winter,Balanced,Pregnant,Medium,0,2.985151079,5.798088199,0,0,,,
9468,23,Normal,Medium,Dry,Balanced,Stable,Low,0,0,0,0,0,,,
11481,17,Oily,Fair,summer,Vegan,PCOS,Low,8.39946964,0,0,0,0,,,
9475,28,Oily,Dusky,Dry,High_Sugar,PCOS,High,8.882632793,0,3.640065424,0,0,,,
9476,48,Dry,Fair,winter,High_Dairy,Pregnant,Low,0,10,0,3.9,0,,,
9477,48,Combination,Fair,winter,High_Dairy,Teen,High,2.741640714,3.443330468,0,3.9,0,,,
9479,18,Dry,Medium,winter,Balanced,Teen,Medium,4.516664252,10,0,0,0,,,
9480,40,Combination,Very_Fair,Temperate,Balanced,Teen,Low,2.917816157,0,0,1.5,0,,,
9482,24,Dry,Fair,Dry,Vegan,PCOS,High,0,8.536754554,0,0,0,,,
11482,41,Oily,Very_Fair,summer,Vegan,Pregnant,Medium,6.703996096,0,0,1.8,0,,,
9484,49,Oily,Very_Fair,Temperate,High_Sugar,Teen,Medium,10,0,0,4.2,0,,,
9485,33,Oily,Very_Fair,winter,High_Dairy,Stable,Medium,8.026880647,3.460586217,0,0,0,,,
9487,33,Combination,Very_Fair,winter,Vegan,Pregnant,High,0,2.830330831,0,0,0,,,
9490,24,Normal,Medium,Dry,Balanced,Stable,Medium,0,0,0,0,0,,,
11487,18,Normal,Fair,summer,Balanced,Teen,High,9.423,6.271,2.62,1.726,0,H1_271191_P2_L0,,0.862100005
9498,42,Dry,Fair,Dry,Balanced,PCOS,Medium,0,6.556882898,0,2.1,0,,,
9502,16,Oily,Very_Fair,Dry,Junk_Food,Stable,High,8.915228925,0,0,0,0,,,
9504,21,Oily,Medium,winter,Balanced,Pregnant,High,5.744953201,2.339615308,0,0,0,,,
11492,30,Dry,Fair,summer,Vegan,Stable,High,0,7.896958293,0,0,0,,,
9506,45,Combination,Deep,winter,High_Dairy,Stable,High,0,2.46187104,5.771359466,3,0,,,
9508,33,Normal,Dusky,Temperate,Balanced,PCOS,High,0,0,4.238985268,0,0,,,
9511,42,Oily,Medium,Temperate,Vegan,Pregnant,Medium,7.10600845,0,0,2.1,0,,,
9512,33,Normal,Fair,Temperate,Balanced,Stable,High,0,0,0,0,0,,,
9514,34,Dry,Fair,Temperate,Vegan,Teen,Medium,3.428818965,6.328785506,0,0,0,,,
9515,27,Dry,Deep,winter,High_Dairy,Pregnant,Medium,0,8.481855144,3.549624237,0,0,,,
11496,29,Normal,Medium,summer,Balanced,Pregnant,High,0,0,0,0,0,,,
9518,29,Normal,Deep,Temperate,Balanced,Stable,Medium,0,0,4.252082621,0,0,,,
9521,33,Oily,Deep,Dry,High_Dairy,Stable,Low,5.997320081,0,5.815414121,0,0,,,
11504,42,Normal,Medium,summer,High_Dairy,PCOS,High,0,0,0,2.1,0,,,
9525,48,Dry,Fair,Dry,Junk_Food,Stable,Low,3.59207457,8.445234691,0,3.9,0,,,
11506,20,Normal,Deep,summer,Vegan,Pregnant,Low,0,0,3.044994043,0,0,,,
9527,47,Dry,Fair,Temperate,Vegan,Stable,High,0,7.12979305,0,3.6,0,,,
11515,26,Oily,Medium,summer,High_Dairy,Pregnant,Low,6.8084729,0,0,0,0,,,
9530,42,Dry,Fair,winter,Vegan,PCOS,Low,0,10,0,2.1,0,,,
9531,24,Dry,Deep,Temperate,High_Dairy,Pregnant,Low,0,7.415347001,5.204998559,0,0,,,
9533,31,Dry,Medium,Dry,High_Dairy,Teen,High,2.197101684,8.661595354,0,0,0,,,
9535,17,Oily,Fair,Dry,Junk_Food,Stable,Low,10,0,0,0,0,,,
9536,21,Dry,Deep,Dry,High_Dairy,PCOS,Medium,0,6.005509064,5.288059893,0,0,,,
9538,34,Dry,Fair,Temperate,Balanced,PCOS,Low,0,6.058966723,0,0,0,,,
9539,26,Oily,Dusky,Temperate,Balanced,Stable,High,7.290451058,0,5.7932505,0,0,,,
9540,49,Dry,Very_Fair,winter,High_Sugar,PCOS,Low,2.417472955,10,0,4.2,0,,,
9542,42,Oily,Fair,Dry,Vegan,Stable,Medium,6.306788927,0,0,2.1,0,,,
11516,41,Dry,Medium,summer,Junk_Food,Pregnant,Low,2.192,5.5665,1.407624633,1.804751314,0,989,0,0.982900023
11518,35,Dry,Very_Fair,summer,Junk_Food,Teen,Medium,7.109556502,6.915783071,0,0,0,,,
9545,47,Combination,Medium,Dry,High_Sugar,PCOS,Low,3.732827046,0,0,3.6,0,,,
9547,27,Combination,Medium,Temperate,Vegan,Pregnant,High,0,0,0,0,0,,,
11527,25,Normal,Medium,summer,High_Dairy,Teen,High,8.141,6.053,2.253,1.781,0,H2_2061_P1_L0,,0.862500012
11528,34,Combination,Deep,summer,High_Sugar,Pregnant,High,3.642623818,0,4.049720663,0,0,,,
9550,36,Dry,Fair,winter,Balanced,Pregnant,High,0,10,0,0.3,0,,,
9551,44,Combination,Very_Fair,Dry,Junk_Food,PCOS,Low,3.224468451,0,0,2.7,0,,,
9553,48,Oily,Fair,Dry,High_Dairy,Stable,Medium,5.807226637,0,0,3.9,0,,,
9554,49,Oily,Fair,Dry,Vegan,Teen,Low,10,0,0,4.2,0,,,
9555,33,Normal,Dusky,Dry,Vegan,Stable,High,0,0,3.628856902,0,0,,,
9556,22,Dry,Very_Fair,Dry,Vegan,Teen,Medium,4.022489372,8.607838891,0,0,0,,,
9558,42,Combination,Fair,winter,High_Dairy,Teen,Medium,4.085719034,2.909967351,0,2.1,0,,,
11529,23,Dry,Deep,summer,Balanced,PCOS,Medium,0,7.637777346,3.40347452,0,0,,,
11542,48,Dry,Dusky,summer,Junk_Food,Pregnant,Medium,2.917157789,7.997849679,3.362742588,3.9,0,,,
9567,26,Combination,Fair,winter,Junk_Food,Pregnant,Low,2.639882546,2.602410789,0,0,0,,,
11544,42,Sensitive,Dusky,summer,Junk_Food,Teen,High,4.708039169,0,5.031499361,2.1,7.908709501,,,
9572,27,Oily,Deep,Dry,Vegan,Stable,Low,6.842790952,0,4.073268092,0,0,,,
9573,41,Combination,Medium,Temperate,High_Dairy,PCOS,High,0,0,0,1.8,0,,,
9574,22,Oily,Medium,Temperate,High_Sugar,Teen,High,10,0,0,0,0,,,
9577,34,Combination,Fair,Dry,High_Sugar,Pregnant,Low,2.547944399,0,0,0,0,,,
9578,22,Dry,Fair,Dry,High_Sugar,Stable,Low,3.071754251,7.406665077,0,0,0,,,
9580,21,Oily,Deep,Dry,Vegan,PCOS,Medium,8.464534686,0,4.669769282,0,0,,,
11548,49,Oily,Fair,summer,Balanced,Pregnant,Low,8.740472153,0,0,4.2,0,,,
9583,16,Dry,Dusky,Dry,Balanced,Teen,High,2.642563838,8.495040993,4.343972167,0,0,,,
9584,22,Oily,Fair,winter,Balanced,PCOS,Low,7.790301156,3.132212247,0,0,0,,,
9585,27,Combination,Deep,winter,Junk_Food,Teen,Low,5.527468988,3.347756998,5.695211709,0,0,,,
9591,16,Oily,Deep,Temperate,Balanced,PCOS,Low,7.05692883,0,4.553045098,0,0,,,
9592,26,Combination,Dusky,Temperate,Junk_Food,Stable,Medium,3.639038799,0,5.403359646,0,0,,,
9593,17,Dry,Very_Fair,Temperate,High_Dairy,Teen,Low,2.847898434,6.903134487,0,0,0,,,
9597,16,Combination,Dusky,Temperate,High_Dairy,Teen,Medium,4.463838445,0,3.520978159,0,0,,,
9598,31,Combination,Medium,Temperate,Vegan,Stable,Low,0,0,0,0,0,,,
11550,45,Combination,Dusky,summer,High_Sugar,Stable,Medium,3.248914466,0,5.734289398,3,0,,,
9600,42,Oily,Fair,Temperate,High_Sugar,PCOS,High,10,0,0,2.1,0,,,
9601,41,Oily,Fair,Dry,High_Dairy,Teen,High,8.015263327,0,0,1.8,0,,,
9602,24,Normal,Deep,Temperate,Vegan,PCOS,Medium,0,0,3.471780086,0,0,,,
11558,46,Combination,Medium,summer,Vegan,Stable,High,0,0,0,3.3,0,,,
11562,48,Sensitive,Fair,summer,Junk_Food,Pregnant,Low,2.847155065,0,0,3.9,6.278112962,,,
9607,35,Oily,Fair,Temperate,Balanced,Teen,High,8.292185855,0,0,0,0,,,
9608,44,Oily,Medium,Dry,Vegan,Teen,Low,10,0,0,2.7,0,,,
9612,36,Oily,Medium,winter,Junk_Food,Stable,High,8.620381624,2.581365397,0,0.3,0,,,
9614,15,Combination,Medium,Temperate,High_Sugar,Teen,High,7.764242934,0,0,0,0,,,
9615,27,Dry,Medium,Temperate,High_Dairy,Pregnant,Medium,0,8.064746715,0,0,0,,,
11570,21,Normal,Medium,summer,Vegan,PCOS,High,0,0,0,0,0,,,
11579,18,Oily,Fair,summer,Vegan,Teen,Low,10,0,0,0,0,,,
9624,30,Combination,Medium,Temperate,Vegan,Teen,High,4.655342369,0,0,0,0,,,
11582,20,Normal,Deep,summer,High_Sugar,Stable,High,9.859,5.979,4.643,2.282,0,Z4_90351_P0_L0,,0.846899986
9627,23,Combination,Fair,Dry,High_Dairy,PCOS,Medium,0,0,0,0,0,,,
11586,44,Combination,Medium,summer,Vegan,Stable,Low,0,0,0,2.7,0,,,
9632,33,Dry,Medium,Dry,High_Sugar,Stable,Medium,2.860802354,8.264293718,0,0,0,,,
9633,22,Oily,Very_Fair,Dry,Balanced,PCOS,High,8.106715121,0,0,0,0,,,
11590,15,Combination,Fair,summer,Junk_Food,Teen,Low,6.075891613,0,0,0,0,,,
9638,46,Combination,Fair,winter,High_Dairy,Teen,Low,2.601252394,3.247999532,0,3.3,0,,,
9639,19,Dry,Medium,winter,High_Sugar,PCOS,Low,3.996754011,10,0,0,0,,,
9641,31,Dry,Fair,winter,High_Sugar,Teen,Medium,7.89584209,10,0,0,0,,,
9642,46,Oily,Very_Fair,Dry,Vegan,PCOS,Low,5.482636975,0,0,3.3,0,,,
11591,27,Combination,Medium,summer,High_Sugar,Stable,Medium,2.40626379,0,0,0,0,,,
11593,46,Sensitive,Medium,summer,Balanced,Pregnant,High,0,0,0,3.3,7.971206159,,,
9646,34,Combination,Fair,winter,Junk_Food,Teen,Medium,5.5391598,3.588712942,0,0,0,,,
9647,32,Oily,Fair,Dry,High_Sugar,PCOS,High,10,0,0,0,0,,,
9648,15,Normal,Deep,Temperate,High_Dairy,Stable,High,0,0,5.406430113,0,0,,,
11598,43,Normal,Fair,summer,Balanced,Teen,Medium,9.994,6.494,3.867,2.176,0,Z4_90488_P0_L0,,0.865100026
9651,33,Combination,Very_Fair,Temperate,Junk_Food,Stable,Low,2.469147167,0,0,0,0,,,
9652,20,Oily,Very_Fair,Dry,Junk_Food,Stable,Low,9.325502111,0,0,0,0,,,
9653,22,Combination,Medium,winter,Balanced,Pregnant,Low,0,2.120391332,0,0,0,,,
9655,34,Oily,Medium,Temperate,Vegan,PCOS,High,7.587221299,0,0,0,0,,,
9656,28,Dry,Deep,winter,High_Dairy,PCOS,High,0,10,5.212428682,0,0,,,
9657,19,Oily,Very_Fair,Temperate,Balanced,PCOS,Low,7.824300508,0,0,0,0,,,
9660,21,Dry,Fair,Dry,High_Dairy,Teen,High,2.873578507,7.433957634,0,0,0,,,
9661,30,Oily,Very_Fair,Dry,Vegan,Stable,Low,6.740825569,0,0,0,0,,,
9664,28,Dry,Fair,Temperate,High_Sugar,Pregnant,Low,3.67914907,7.968967299,0,0,0,,,
9666,47,Oily,Fair,winter,High_Dairy,Teen,High,10,3.371308771,0,3.6,0,,,
11602,42,Dry,Medium,summer,Junk_Food,PCOS,Medium,3.18859616,8.860165423,0,2.1,0,,,
11605,32,Sensitive,Dusky,summer,High_Dairy,PCOS,High,0,0,3.083708841,0,5.120119646,,,
9672,43,Dry,Very_Fair,Temperate,High_Dairy,PCOS,Low,0,8.778528033,0,2.4,0,,,
11608,18,Dry,Medium,summer,Balanced,Pregnant,Medium,0,8.999927923,0,0,0,,,
11615,29,Normal,Medium,summer,High_Dairy,Teen,Medium,7.071,5.876,1.957,1.703,0,H0_45729_P2_L0,,0.875400007
9679,30,Dry,Dusky,winter,Balanced,Teen,Low,3.754132422,10,5.690840733,0,0,,,
9680,25,Combination,Deep,Temperate,Junk_Food,Teen,Medium,5.694210345,0,5.390215199,0,0,,,
9682,20,Combination,Medium,Temperate,High_Dairy,Stable,High,0,0,0,0,0,,,
9685,26,Dry,Fair,winter,High_Sugar,Stable,Low,3.333163447,10,0,0,0,,,
9686,41,Oily,Very_Fair,winter,Junk_Food,Stable,Medium,10,2.360546234,0,1.8,0,,,
9687,32,Normal,Dusky,Temperate,Vegan,PCOS,High,0,0,5.363146194,0,0,,,
11616,21,Normal,Medium,summer,High_Dairy,Stable,Low,0,0,0,0,0,,,
9689,44,Oily,Very_Fair,winter,High_Sugar,Teen,Low,10,2.28213484,0,2.7,0,,,
9690,27,Normal,Dusky,Temperate,Vegan,Stable,Medium,0,0,3.12402941,0,0,,,
11621,32,Sensitive,Fair,summer,High_Sugar,PCOS,Medium,3.01489375,0,0,0,6.787887434,,,
11622,29,Sensitive,Medium,summer,Vegan,Pregnant,High,0,0,0,0,7.939390914,,,
11625,16,Oily,Dusky,summer,High_Sugar,Stable,High,10,0,3.485944112,0,0,,,
9699,46,Combination,Fair,Dry,High_Dairy,Stable,High,0,0,0,3.3,0,,,
9700,35,Normal,Very_Fair,Temperate,High_Sugar,PCOS,High,2.161112847,0,0,0,0,,,
9701,24,Dry,Fair,Dry,High_Dairy,PCOS,Low,0,6.157236598,0,0,0,,,
9702,36,Combination,Dusky,Dry,Balanced,Pregnant,Low,0,0,4.188593264,0.3,0,,,
9703,27,Dry,Fair,winter,Vegan,PCOS,Low,0,10,0,0,0,,,
9706,38,Oily,Deep,Temperate,High_Sugar,Stable,High,9.865863116,0,4.157513858,0.9,0,,,
11627,41,Combination,Medium,summer,Vegan,Pregnant,Medium,0,0,0,1.8,0,,,
9708,22,Combination,Fair,winter,Balanced,Stable,High,0,2.028795686,0,0,0,,,
9710,42,Dry,Medium,Temperate,Vegan,Stable,Low,0,7.732491056,0,2.1,0,,,
11630,43,Oily,Very_Fair,summer,Vegan,Teen,Medium,10,0,0,2.4,0,,,
9714,25,Oily,Very_Fair,winter,High_Dairy,Stable,Low,6.408175842,3.039971119,0,0,0,,,
11639,33,Combination,Medium,summer,Vegan,Stable,Low,0,0,0,0,0,,,
9718,17,Oily,Fair,Dry,Balanced,Teen,High,10,0,0,0,0,,,
9719,42,Dry,Medium,winter,High_Sugar,Stable,High,3.896670397,10,0,2.1,0,,,
9720,43,Dry,Medium,Dry,Balanced,Pregnant,Medium,0,6.096204042,0,2.4,0,,,
9721,37,Oily,Fair,Dry,Junk_Food,Pregnant,High,10,0,0,0.6,0,,,
9723,49,Oily,Medium,winter,Junk_Food,Pregnant,Low,10,2.519451533,0,4.2,0,,,
9724,27,Dry,Dusky,winter,Balanced,Teen,High,3.340953762,10,5.228715219,0,0,,,
9725,26,Combination,Deep,Dry,Balanced,Stable,Low,0,0,4.734154092,0,0,,,
9726,19,Combination,Very_Fair,Dry,High_Sugar,PCOS,Medium,2.014920309,0,0,0,0,,,
11645,29,Normal,Dusky,summer,High_Dairy,Stable,High,0,0,4.756275665,0,0,,,
9729,45,Dry,Fair,Temperate,Junk_Food,Stable,Low,3.347360454,6.455005264,0,3,0,,,
11648,40,Oily,Dusky,summer,Vegan,PCOS,High,8.840811273,0,5.608575434,1.5,0,,,
9732,28,Oily,Very_Fair,winter,Junk_Food,Stable,Low,10,2.276644788,0,0,0,,,
9733,39,Oily,Very_Fair,Temperate,High_Sugar,PCOS,High,9.18804985,0,0,1.2,0,,,
11649,40,Oily,Deep,summer,Balanced,PCOS,Low,7.212547978,0,4.62890498,1.5,0,,,
9736,29,Oily,Very_Fair,Temperate,Balanced,Teen,Low,8.222880843,0,0,0,0,,,
9737,30,Combination,Very_Fair,Temperate,Vegan,Teen,Medium,2.22195624,0,0,0,0,,,
9738,20,Normal,Fair,Temperate,Balanced,Stable,High,0,0,0,0,0,,,
9742,18,Oily,Dusky,winter,High_Sugar,Teen,Medium,10,3.104925512,4.711778996,0,0,,,
9744,48,Dry,Very_Fair,Temperate,High_Sugar,Stable,Low,3.888004658,8.135160843,0,3.9,0,,,
11663,23,Sensitive,Dusky,summer,Balanced,Pregnant,Medium,0,0,3.136039346,0,7.35505378,,,
9747,46,Combination,Dusky,Dry,Balanced,PCOS,High,0,0,3.86802147,3.3,0,,,
9748,23,Dry,Dusky,Dry,Balanced,Teen,High,3.975590977,8.94280859,5.129128567,0,0,,,
9749,22,Dry,Deep,Temperate,Junk_Food,Stable,Medium,3.938027919,6.067179286,3.775082452,0,0,,,
9750,28,Combination,Fair,Dry,High_Sugar,Stable,Medium,2.547208283,0,0,0,0,,,
9751,47,Oily,Fair,Temperate,High_Sugar,Pregnant,Medium,8.768773174,0,0,3.6,0,,,
11667,31,Combination,Medium,summer,High_Dairy,Pregnant,Low,0,0,0,0,0,,,
11670,21,Combination,Fair,summer,Vegan,Pregnant,Medium,0,0,0,0,0,,,
9756,27,Dry,Deep,Temperate,Balanced,Stable,Medium,0,8.725507923,3.262842737,0,0,,,
9758,34,Combination,Fair,Temperate,Balanced,Pregnant,High,0,0,0,0,0,,,
9762,22,Oily,Fair,Temperate,Vegan,PCOS,High,6.103551634,0,0,0,0,,,
9763,26,Dry,Very_Fair,Temperate,High_Dairy,Teen,High,3.619605522,6.697902057,0,0,0,,,
9765,16,Combination,Very_Fair,winter,Balanced,Teen,High,2.374548809,2.716505254,0,0,0,,,
9767,20,Oily,Dusky,Temperate,High_Sugar,Pregnant,Medium,9.945214514,0,4.546244908,0,0,,,
9768,45,Combination,Medium,Dry,High_Dairy,Stable,High,0,0,0,3,0,,,
9769,31,Normal,Deep,Dry,High_Dairy,PCOS,High,0,0,5.977252632,0,0,,,
11671,42,Oily,Deep,summer,Balanced,PCOS,Low,0.58,4.0665,2.656891496,2.129671534,6.49,621,0,0.831099987
9773,27,Oily,Very_Fair,winter,Balanced,Stable,Medium,6.641798314,3.12757595,0,0,0,,,
9774,33,Normal,Deep,Temperate,High_Dairy,Pregnant,Low,0,0,3.257336308,0,0,,,
9776,45,Oily,Very_Fair,Temperate,Vegan,Teen,Medium,10,0,0,3,0,,,
11674,21,Sensitive,Dusky,summer,Balanced,PCOS,Medium,0,0,5.93579724,0,7.88246258,,,
11685,16,Dry,Dusky,summer,Vegan,Teen,High,4.390311223,6.383597148,5.830600164,0,0,,,
11688,28,Normal,Medium,summer,Junk_Food,PCOS,Medium,8.549,6.139,2.062,1.659,0,H0_45487_P1_L0,,0.868099988
9780,28,Oily,Deep,Dry,High_Dairy,Stable,Low,5.326181931,0,4.170587101,0,0,,,
9781,20,Oily,Medium,winter,High_Dairy,PCOS,Low,7.649055087,3.996769958,0,0,0,,,
11691,42,Combination,Very_Fair,summer,Balanced,PCOS,Medium,0,0,0,2.1,0,,,
11701,33,Combination,Very_Fair,summer,Vegan,Stable,High,0,0,0,0,0,,,
9785,27,Dry,Medium,winter,Balanced,Pregnant,Low,0,9.729891161,0,0,0,,,
9787,20,Normal,Very_Fair,Dry,Balanced,Pregnant,High,0,0,0,0,0,,,
11704,30,Normal,Dusky,summer,High_Dairy,PCOS,Medium,0,0,4.92155702,0,0,,,
9792,29,Normal,Very_Fair,Temperate,Vegan,Pregnant,High,0,0,0,0,0,,,
9793,49,Oily,Fair,Dry,Junk_Food,PCOS,Medium,10,0,0,4.2,0,,,
9794,36,Dry,Very_Fair,Temperate,Junk_Food,Teen,Low,5.73491485,7.161273285,0,0.3,0,,,
9798,45,Combination,Very_Fair,Temperate,Vegan,Teen,Low,2.660109892,0,0,3,0,,,
9799,27,Combination,Dusky,Temperate,Junk_Food,Pregnant,High,3.137816265,0,5.857183322,0,0,,,
11712,18,Sensitive,Very_Fair,summer,High_Sugar,Stable,Low,2.301965666,0,0,0,5.232553733,,,
9801,34,Oily,Very_Fair,winter,High_Sugar,Pregnant,High,10,3.131625467,0,0,0,,,
9804,43,Dry,Deep,winter,Vegan,Pregnant,Low,0,10,5.756051076,2.4,0,,,
9805,37,Dry,Medium,winter,Balanced,Teen,High,3.163769209,10,0,0.6,0,,,
9806,38,Combination,Fair,Dry,Balanced,PCOS,Medium,0,0,0,0.9,0,,,
11720,24,Dry,Fair,summer,Junk_Food,Teen,High,4.354631607,6.271322792,0,0,0,,,
11736,38,Sensitive,Medium,summer,Vegan,PCOS,High,0,0,0,0.9,5.265329337,,,
11745,43,Sensitive,Fair,summer,High_Sugar,PCOS,High,3.129873548,0,0,2.4,6.678247912,,,
9812,19,Normal,Fair,Temperate,Balanced,Stable,High,0,0,0,0,0,,,
9813,37,Oily,Medium,Dry,High_Sugar,Pregnant,Low,10,0,0,0.6,0,,,
9814,29,Oily,Dusky,winter,Balanced,Teen,Medium,10,2.143104652,4.865768798,0,0,,,
9815,45,Oily,Fair,Dry,Balanced,Pregnant,Medium,8.90025739,0,0,3,0,,,
9816,23,Dry,Very_Fair,Temperate,Junk_Food,PCOS,Medium,3.289502303,8.115294325,0,0,0,,,
9819,35,Combination,Dusky,Temperate,High_Sugar,Pregnant,Medium,3.152825922,0,5.935094214,0,0,,,
9820,23,Combination,Very_Fair,Dry,High_Sugar,Teen,Medium,5.033615779,0,0,0,0,,,
9821,36,Normal,Medium,Temperate,Balanced,Stable,Low,0,0,0,0.3,0,,,
11746,33,Sensitive,Very_Fair,summer,Junk_Food,Pregnant,High,2.946084192,0,0,0,7.653250484,,,
11753,30,Sensitive,Deep,summer,Vegan,Stable,High,0,0,4.085386477,0,7.41763541,,,
9826,15,Normal,Medium,Dry,Junk_Food,Stable,Low,2.721683339,0,0,0,0,,,
11754,15,Normal,Fair,summer,Junk_Food,Stable,Low,2.956937463,0,0,0,0,,,
11758,33,Dry,Medium,summer,High_Sugar,PCOS,High,2.958462978,8.350427554,0,0,0,,,
9830,47,Oily,Very_Fair,Dry,Junk_Food,PCOS,Low,8.711629801,0,0,3.6,0,,,
9831,36,Dry,Medium,winter,Balanced,Pregnant,Low,0,10,0,0.3,0,,,
11760,31,Sensitive,Very_Fair,summer,High_Sugar,Pregnant,High,2.430498206,0,0,0,6.963332156,,,
9834,22,Combination,Medium,winter,Balanced,PCOS,Low,0,3.804958281,0,0,0,,,
11761,35,Normal,Dusky,summer,Balanced,Pregnant,Medium,0,0,5.569422151,0,0,,,
9838,30,Dry,Medium,winter,Balanced,PCOS,Medium,0,9.746513179,0,0,0,,,
9839,24,Dry,Deep,Temperate,Balanced,Pregnant,Low,0,7.714951478,4.545209525,0,0,,,
11763,21,Dry,Fair,summer,High_Dairy,Pregnant,Medium,0,6.676389876,0,0,0,,,
9841,45,Dry,Very_Fair,winter,Balanced,Pregnant,High,0,9.130309549,0,3,0,,,
9842,26,Oily,Deep,winter,Junk_Food,PCOS,High,10,3.170719271,3.007320547,0,0,,,
9844,28,Dry,Dusky,Temperate,Balanced,Teen,High,4.423697347,6.737542944,5.425021311,0,0,,,
9846,31,Dry,Fair,winter,Junk_Food,Stable,Low,3.748463046,10,0,0,0,,,
9848,15,Dry,Deep,winter,High_Sugar,Stable,Medium,2.393025009,10,4.853405127,0,0,,,
9851,37,Oily,Fair,winter,High_Sugar,Pregnant,Low,7.915833754,3.762692949,0,0.6,0,,,
9854,26,Oily,Deep,Dry,High_Sugar,Stable,High,7.519510514,0,4.625567766,0,0,,,
9855,35,Dry,Very_Fair,winter,High_Dairy,Pregnant,High,0,10,0,0,0,,,
9857,27,Oily,Fair,Dry,Balanced,Pregnant,High,8.85991585,0,0,0,0,,,
9858,46,Oily,Medium,Dry,High_Sugar,PCOS,Medium,10,0,0,3.3,0,,,
11767,40,Combination,Medium,summer,Junk_Food,Stable,High,2.677473215,0,0,1.5,0,,,
11771,45,Sensitive,Fair,summer,Balanced,Teen,Medium,4.896098551,0,0,3,7.324657624,,,
9863,20,Dry,Dusky,Temperate,High_Sugar,PCOS,Medium,2.848595355,8.618908431,5.801296565,0,0,,,
9864,31,Normal,Dusky,Temperate,Balanced,PCOS,Medium,0,0,3.506443859,0,0,,,
11772,26,Normal,Fair,summer,High_Sugar,Stable,Low,9.082,5.391,2.188,1.833,0,H0_46654_P1_L0,,0.876399994
9866,23,Combination,Medium,Dry,Junk_Food,Pregnant,High,3.572049199,0,0,0,0,,,
11777,29,Sensitive,Medium,summer,Balanced,PCOS,Medium,0,0,0,0,7.468023815,,,
11778,30,Normal,Medium,summer,Junk_Food,PCOS,Low,2.237140739,0,0,0,0,,,
9869,47,Oily,Fair,Temperate,High_Dairy,Pregnant,Low,7.706563878,0,0,3.6,0,,,
9873,47,Oily,Dusky,Temperate,Balanced,Pregnant,Low,7.016818782,0,5.01853838,3.6,0,,,
11782,48,Normal,Medium,summer,Junk_Food,Teen,Medium,9.999,6.337,3.961,2.302,0,Z4_90773_P0_L0,,0.859200001
9875,27,Oily,Medium,Temperate,High_Sugar,Stable,Medium,7.779039088,0,0,0,0,,,
9876,41,Oily,Very_Fair,Temperate,High_Sugar,Teen,Low,10,0,0,1.8,0,,,
11786,25,Sensitive,Very_Fair,summer,Balanced,Pregnant,Low,0,0,0,0,6.571074274,,,
9880,44,Dry,Dusky,winter,Balanced,PCOS,Medium,0,9.898730695,5.227157124,2.7,0,,,
9881,49,Dry,Dusky,Dry,Junk_Food,Pregnant,High,3.568256844,6.441974093,4.552636882,4.2,0,,,
9882,37,Combination,Dusky,winter,High_Sugar,Teen,Medium,5.706013043,2.131611164,5.837512444,0.6,0,,,
11787,25,Combination,Deep,summer,High_Sugar,PCOS,Medium,2.595992146,0,4.886900012,0,0,,,
9886,37,Oily,Dusky,Dry,Vegan,Teen,Low,10,0,4.569192332,0.6,0,,,
9888,34,Oily,Dusky,Temperate,High_Sugar,PCOS,High,10,0,4.01373863,0,0,,,
9889,33,Dry,Deep,winter,High_Sugar,Teen,High,5.702305261,9.042874321,4.313767359,0,0,,,
9890,41,Oily,Deep,Dry,Vegan,Teen,Medium,10,0,4.634097394,1.8,0,,,
9891,48,Combination,Dusky,winter,High_Sugar,Teen,Medium,6.104536898,2.404125366,4.187115004,3.9,0,,,
11789,36,Dry,Very_Fair,summer,Balanced,Stable,Low,0,8.944432602,0,0.3,0,,,
9894,21,Dry,Deep,Dry,Vegan,Pregnant,Medium,0,7.892310034,3.597929378,0,0,,,
